URL,HTTP STATUS CODE
https://www.theguardian.com/us-news/2017/may/22/dakota-access-pipeline-oil-leak-energy-transfer-partners,200
https://www.theguardian.com/us-news/new-york/2019/feb/10/all,200
https://www.theguardian.com/us-news/2019/feb/14/trump-national-emergency-explainer-border-wall,200
https://www.theguardian.com/us-news/2019/feb/06/house-democrats-new-investigation-trump-russia,200
https://www.theguardian.com/us-news/alexandria-ocasio-cortez,200
https://www.theguardian.com/us-news,200
https://www.theguardian.com/us-news/2019/feb/12/bill-de-blasio-2020-presidential-run-new-hampshire,200
https://www.theguardian.com/us-news/2017/jan/24/keystone-xl-dakota-access-pipeline-explainer,200
https://www.theguardian.com/us-news/2018/mar/16/ryan-zinke-look-into-montana-land-proposal,200
https://www.theguardian.com/us-news/massachusetts,200
https://www.theguardian.com/us-news/2017/mar/18/dakota-access-pipeline-appeals-court-oil,200
https://www.theguardian.com/us-news/2019/feb/15/us-coastal-businesses-hit-by-everyday-impact-of-climate-change-study-shows,200
https://www.theguardian.com/us-news/live/2019/feb/12/trump-news-shutdown-latest-live-updates-us-politics-today,200
https://www.theguardian.com/us-news/new-york/2019/feb/08/all,200
https://www.theguardian.com/us-news/2019/feb/15/roger-stone-judge-issues-gag-order-on-trump-confidant-in-criminal-case,200
https://www.theguardian.com/us-news/california,200
https://www.theguardian.com/us-news/video/2017/jan/24/dakota-access-keystone-xl-pipelines-order-video,200
https://www.theguardian.com/us-news/2018/oct/18/trump-greg-gianforte-assault-guardian-ben-jacobs,200
https://www.theguardian.com/us-news/2018/dec/06/republicans-michigan-wisconsin-strip-power-incoming-democrats,200
https://www.theguardian.com/us-news/trump-russia-inquiry,200
https://www.theguardian.com/us-news/video/2019/feb/11/democratic-senator-amy-klobuchar-announces-presidential-bid-video-report,200
https://www.theguardian.com/us-news/alaska,200
https://www.theguardian.com/us-news/live/2019/feb/13/trump-news-live-latest-updates-government-shutdown-deal-democrats-us-politics-today,200
https://www.theguardian.com/us-news/2018/nov/12/california-fires-latest-what-is-happening-climate-change-trump-response-explained,200
https://www.theguardian.com/us/money,200
https://www.theguardian.com/us-news/new-york/2019/feb/12/all,200
https://www.theguardian.com/us-news/2018/nov/25/donald-trump-democrats-subpoenas-house,200
https://www.theguardian.com/us-news/2018/oct/14/ammon-bundy-republicans-far-right-figures-montana-anti-government-event,200
